aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,country_of_origin,variety,processing_method
7.25,7.25,7.25,7.084526519961279,7.165473480038721,7.08,10.0,10.0,10.0,Other,Other,Washed / Wet
7.67,7.75,7.43048089573177,7.83,7.776173122463438,8.14951910426823,10.0,10.0,7.872153886634166,Other,Other,Washed / Wet
7.512750838562077,7.206352546559023,7.293647453440977,7.623647453440977,7.4691033851211,7.373647453440977,8.309908509111935,10.0,10.0,Asia Pacific,Typica,Semi-washed / Semi-pulped
7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.75,7.500772598135533,6.959499526496953,6.8090751692840925,7.7208487144257205,7.030696481845345,9.33,10.0,10.0,Asia Pacific,Caturra,Washed / Wet
7.721214636245063,7.604101005291795,7.471214636245063,6.924684358463144,7.5,7.604101005291795,10.0,10.0,10.0,Asia Pacific,Arusha,Semi-washed / Semi-pulped
7.270648267916592,7.837281958946189,7.58,7.298578494779372,7.798578494779372,7.67,10.0,10.0,10.0,United States,Hawaiian Kona,Other
7.25,7.3377824693249565,7.08,7.208690602670608,7.208690602670608,7.291309397329392,10.0,10.0,10.0,Taiwan,Other,Other
8.218458661062153,8.358303779044528,7.969845117982375,8.182765432602041,8.124306771539889,7.905848110477736,9.33,9.33,10.0,United States,Other,Washed / Wet
7.25,7.25,7.25,7.149615870569844,7.100384129430156,7.08,10.0,10.0,10.0,Taiwan,Typica,Other
7.164887702403414,7.67,7.665112297596586,7.92,7.83,7.549359572865229,10.0,10.0,10.0,Asia Pacific,Hawaiian Kona,Washed / Wet
7.105120315400082,7.3061659621000645,7.642403869600016,7.521358222900034,7.83,8.336237907499951,10.0,10.0,10.0,United States,Other,Natural / Dry
7.42,7.413660790032123,7.070094984425193,7.3264341943930695,7.656925379441255,7.5,9.33,9.303454558259517,10.0,United States,Typica,Semi-washed / Semi-pulped
7.608678778715726,7.58,7.528678778715726,7.471321221284274,7.58,7.608678778715726,10.0,10.0,10.0,East Africa,Ethiopian Heirlooms,Pulped natural / honey
7.3283574516075785,7.163490415333896,7.414867036273683,7.666509584666104,6.996980830667792,7.1716425483924215,9.33,10.0,10.0,United States,Hawaiian Kona,Washed / Wet
7.8959354612216766,7.33,7.17,6.171612953187477,6.9507096994024895,7.5861290156041745,9.33,10.445225761819186,6.171612953187477,United States,Other,Natural / Dry
7.441429464200039,7.400951587377744,7.25,7.710477876822295,7.289522123177705,7.269048412622256,10.0,10.0,10.0,Asia Pacific,Other,Washed / Wet
7.925250209820914,7.839333706348292,7.75,7.574749790179086,7.495333146825854,7.3200829370049405,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.42,7.135036231884015,7.347481884057992,7.42,7.2128509963767655,7.33,10.0,10.0,10.0,Taiwan,Other,Natural / Dry
7.9363826208547055,7.83,7.780944950503333,7.75,7.75,7.75,10.0,10.0,10.0,Taiwan,Java,Washed / Wet
7.579406464635099,7.672242244711848,7.582703883328993,7.676594837387787,7.421648709346947,7.42,9.33,9.325581458950182,5.995581458950182,Other,Other,Natural / Dry
7.200355044783929,7.212641610529805,7.2242054371141595,7.645769263698513,7.712641610529805,6.938068479038053,9.33,6.718423523821982,6.718423523821982,United States,Hawaiian Kona,Other
8.0,8.0,8.0,7.794441932902966,7.817199095845068,7.75,10.0,10.0,10.0,Brazil,Catimor,Natural / Dry
7.42,7.44140764909428,7.150970978582862,7.30859235090572,7.42,7.44140764909428,10.0,10.0,10.0,Taiwan,Other,Semi-washed / Semi-pulped
7.381730010417491,7.618269989582509,7.5,7.381730010417491,7.618269989582509,7.5,10.0,10.0,10.0,Mexico,Typica,Other
7.42,7.190690487247468,7.309309512752532,7.309309512752532,7.309309512752532,7.25,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.67,7.79065538814523,7.70934461185477,7.836392699808614,7.83,8.086392699808613,10.0,10.0,10.0,Peru,Mandheling,Washed / Wet
7.75,7.67,7.6017003285552045,7.694412869624605,7.694412869624605,7.58,10.0,10.0,10.0,Taiwan,Other,Semi-washed / Semi-pulped
8.154455781070581,7.853825849942586,7.877651699885171,7.726174150057414,7.622348300114829,7.529370068872005,9.33,10.0,9.130458506730845,United States,Typica,Other
8.126492268473976,6.6759012921836005,7.052262232593048,7.472393560657576,6.648294852841176,7.431705147158824,8.67,9.123507731526024,10.0,Mexico,Typica,Semi-washed / Semi-pulped
7.5,7.51881632101441,7.48118367898559,7.51881632101441,7.51881632101441,7.67,10.0,10.0,10.0,United States,Yellow Bourbon,Pulped natural / honey
7.58,7.416031031579477,7.325534910526912,7.42,7.33,7.325534910526912,10.0,10.0,10.0,Asia Pacific,Catimor,Washed / Wet
7.287094025073292,7.538138644379297,7.406277288758593,7.498955380693995,6.998955380693995,7.906277288758593,10.0,10.0,10.0,Asia Pacific,Hawaiian Kona,Washed / Wet
8.409641648848204,8.688197970064982,8.131085327631425,7.698914672368574,7.56782934473715,7.881085327631426,10.0,10.0,10.0,United States,Other,Natural / Dry
7.513769206192573,7.513769206192573,7.25,7.76202257672676,6.831746629465814,7.263769206192573,10.0,10.0,10.0,Asia Pacific,Typica,Washed / Wet
7.5,7.538296029861228,7.25,7.25,7.211703970138772,7.211703970138772,10.0,10.0,10.0,Asia Pacific,Typica,Other
7.67,8.0280695198647,7.7589822463567035,7.838982246356704,7.769087273507996,7.588982246356704,10.0,10.0,10.0,Central America,Typica,Semi-washed / Semi-pulped
7.436662919301209,7.436662919301209,8.027928377183724,7.5,7.67,7.741254215786141,10.0,10.0,10.0,Brazil,Typica,Pulped natural / honey
7.5,7.65708056217921,7.833796194630821,7.243284367548389,7.336203805369179,7.67291943782079,10.0,10.0,10.0,Brazil,Caturra,Natural / Dry
7.42,7.378941862011604,7.128941862011604,7.33,7.378941862011604,7.378941862011604,10.0,10.0,10.0,Haiti,Blue Mountain,Semi-washed / Semi-pulped
7.2225023417382115,7.049065134455487,7.25,7.115004683476422,7.33,7.142502341738211,10.0,10.0,10.0,Taiwan,Other,Washed / Wet
6.920564362606552,6.685535827362575,6.7127679136812874,6.360507292118599,7.537796448925263,7.3824857323780115,8.3605072921186,9.33,10.0,Other,Yellow Bourbon,Semi-washed / Semi-pulped
8.393281574029496,6.99572537699368,6.840814600988062,7.479821552011236,6.99572537699368,6.685903824982443,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.8484034341343,7.7684034341343,7.5,7.789107297535388,7.4815965658657,7.58,10.0,10.0,10.0,Brazil,Ruiru 11,Semi-washed / Semi-pulped
7.756487720146254,7.743512279853746,7.75,7.75,8.006487720146254,7.743512279853746,10.0,10.0,10.0,Asia Pacific,Other,Pulped natural / honey
7.8297080887691095,7.828897224238856,7.828897224238856,7.998637747589176,7.829189135469748,7.828897224238856,10.004313799300943,6.66351308375798,10.002173116941076,Peru,Other,Natural / Dry
7.92,7.7165707709206455,7.75,7.636570770920645,7.636570770920645,7.863429229079355,10.0,10.0,10.0,Asia Pacific,Catimor,Washed / Wet
7.7679386773788615,7.7320613226211385,7.6520613226211385,7.708119689430081,7.541880310569919,7.58,10.0,10.0,7.541880310569919,Other,Other,Other
7.697213484861705,8.112171344668877,8.08495785980717,8.24495785980717,7.637828655331123,8.112171344668877,9.33,9.33,9.33,United States,Yellow Bourbon,Semi-washed / Semi-pulped
7.440441072590874,7.5499053162586085,7.652930486769417,8.165955657280227,8.049905316258608,7.080976828923139,9.33,7.101417901514012,7.101417901514012,United States,Other,Natural / Dry
7.570929483730413,7.644737576463564,7.67,7.700464741865207,7.370464741865207,7.75,10.0,10.0,10.0,Asia Pacific,Typica,Other
7.5,7.612253050924244,7.42,7.532253050924244,7.387746949075756,7.42,10.0,10.0,10.0,Taiwan,Catimor,Washed / Wet
7.580918355043472,7.67,7.671033149423905,7.669081644956528,7.7490816449565285,7.83,10.0,10.0,10.0,Taiwan,Other,Natural / Dry
7.641559065633949,7.339678669423265,6.740321330576735,6.8681196037893155,7.240321330576735,6.90064266115347,9.33,10.0,10.0,Other,Other,Washed / Wet
7.881713679780117,7.70396581626364,7.260269228351703,7.386303412088063,3.2669999371442655,8.085679496043758,10.0,10.0,8.005679496043758,Other,Other,Other
7.08,7.33,7.6280713259819315,7.655111446846767,7.1219286740180685,7.5,10.0,10.0,10.0,Asia Pacific,Hawaiian Kona,Semi-washed / Semi-pulped
7.08106897668516,6.375832428758115,6.295832428758115,7.000534488342581,7.134763452072955,6.715297940415535,9.33,8.875832428758116,6.741068976685161,United States,Other,Natural / Dry
7.62792971958171,7.5,7.54207028041829,7.54207028041829,7.5,7.54207028041829,10.0,10.0,10.0,Brazil,Catimor,Washed / Wet
7.487588724455327,7.361806458567213,7.17,7.17,7.138193541432787,7.281806458567213,10.0,10.0,10.0,Asia Pacific,Catimor,Washed / Wet
6.692746574364872,6.5288536064326195,6.375724017508834,6.625724017508834,7.054045113712076,6.619616985441088,9.431529408126293,5.796177804738945,5.948853606432619,Haiti,Hawaiian Kona,Natural / Dry
7.510741662274615,7.75,7.510741662274615,7.75,7.703125933734019,7.75,10.0,10.0,10.0,United States,Other,Washed / Wet
7.906655441616069,8.460751298870791,8.307031091051465,8.457816065074049,7.823720207819327,8.156655441616069,9.33,9.33,9.33,United States,Other,Other
8.0257330818984,7.049365378692382,6.98958422875541,7.339803078818438,7.084901539409219,6.915098460590781,10.0,10.0,10.0,Taiwan,Other,Other
7.826353807585685,7.8690974616095435,7.530018019426243,7.728194923219086,7.59729238482863,7.771805076780914,10.0,10.0,10.0,Mexico,Other,Washed / Wet
7.329781158305891,6.830683880294092,6.840218841694109,7.579781158305891,6.990246196905874,6.840218841694109,10.0,10.0,10.0,Asia Pacific,Other,Washed / Wet
7.42,7.344408845281217,7.094408845281217,7.33,7.344408845281217,7.344408845281217,10.0,10.0,10.0,Asia Pacific,Other,Other
7.924233579527943,8.338996356496878,8.816770063975179,7.933229936024821,8.331003643503122,7.924233579527943,10.0,10.0,10.0,United States,Other,Washed / Wet
7.495401371053544,7.604128438737134,7.4536582485278124,7.447144493579276,8.099529809790678,7.55127293231641,9.33,10.0,10.0,Mexico,Caturra,Washed / Wet
7.58,7.5,7.62997826265127,7.92995652530254,7.67,8.212289007797853,9.33,9.33,9.33,Brazil,Hawaiian Kona,Other
7.230439880653084,7.42,7.25,7.519560119346916,7.349560119346916,7.369120238693831,10.0,10.0,10.0,Taiwan,Catuai,Semi-washed / Semi-pulped
7.83,7.83,7.737630067575209,8.038656038827472,7.487630067575209,7.737630067575209,10.0,10.0,10.0,Asia Pacific,Typica,Washed / Wet
6.801775750676259,7.430160729756547,7.42,7.151936480432806,7.519192489540144,7.410968240216403,10.0,10.0,10.0,Asia Pacific,Arusha,Natural / Dry
7.087225546830899,7.58,7.423400257332188,7.42,7.912774453169101,7.3434002573321875,10.0,10.0,10.0,Asia Pacific,Caturra,Pulped natural / honey
7.353580197221319,7.67,7.351096563398268,7.67,7.568903436601732,7.431096563398268,10.0,10.0,10.0,Asia Pacific,Catimor,Pulped natural / honey
7.33,7.54803112768932,7.33,7.477933853660194,6.8758677073203875,7.926062255378641,10.0,10.0,10.0,United States,Other,Washed / Wet
6.9174199202949875,6.9174199202949875,7.25,7.0,7.093491727197641,7.3325800797050125,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.25,7.25,7.25,7.1022874030270975,7.1477125969729025,7.1022874030270975,10.0,10.0,10.0,Taiwan,Typica,Other
7.620217581761162,7.2445376387575315,7.5854623612424685,7.339564836477676,7.5,7.284755220518693,7.663177752750269,8.67,9.661795049529585,United States,Other,Natural / Dry
7.42,6.825291447744851,7.5388018155335015,7.25,6.9611981844664985,7.3859067367216475,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.061765750929076,7.33,7.530201268655249,7.33,7.280201268655249,7.211665116601451,10.0,10.0,9.33,Asia Pacific,Other,Other
6.877106498242576,6.695957807008048,6.877106498242576,6.785957807008048,6.877106498242576,6.738851308765473,10.0,10.0,10.0,Taiwan,Peaberry,Washed / Wet
7.535080980342419,7.002250641724795,6.997749358275205,7.5691105406890715,7.002250641724795,6.781778918621858,10.0,10.0,10.0,Taiwan,Other,Washed / Wet
7.58,7.5,7.160857912095489,6.991715824190979,7.67,6.8325232708690855,9.33,9.33,9.33,United States,Other,Natural / Dry
7.512447541227807,7.795935671965091,7.83,8.089169245579294,8.123233573614204,7.580830754420706,9.33,10.0,9.33,Taiwan,Typica,Natural / Dry
7.572269058420029,6.873747802611181,7.35312609869441,7.35312609869441,7.376252197388819,7.35312609869441,10.0,10.0,10.0,Taiwan,Other,Washed / Wet
7.813556604447124,7.194942215549863,7.356443395552876,7.805057784450137,7.356443395552876,7.5,10.0,10.0,10.0,Taiwan,Bourbon,Semi-washed / Semi-pulped
7.8215917175609375,7.773356340108507,7.6784082824390625,7.83,7.844948057669445,7.757474028834722,9.33,10.0,10.0,Taiwan,Typica,Washed / Wet
7.423858912603426,7.076141087396574,6.746141087396574,7.328610791462767,7.332469704066193,6.918765147966904,10.0,9.319658114222818,10.0,Mexico,Other,Washed / Wet
7.532249611765044,6.718439926468473,6.855500776469911,7.217750388234956,7.543719186764325,7.387750388234956,9.33,9.33,9.059909501467754,Asia Pacific,Other,Semi-washed / Semi-pulped
7.08,7.33,7.409681291836113,7.313877018493926,7.340318708163887,7.5,10.0,10.0,10.0,Asia Pacific,Typica,Semi-washed / Semi-pulped
7.299704654966023,7.526929195585757,7.17,7.450295345033977,7.526929195585757,7.299704654966023,10.0,10.0,10.0,Taiwan,Other,Washed / Wet
7.917185575596475,8.00982024966773,7.33,7.126407212201762,7.842634674071255,7.626407212201762,10.0,10.0,10.0,Asia Pacific,Arusha,Semi-washed / Semi-pulped
6.922759666365733,7.027476573128698,7.0,7.197806520108336,7.0,7.0,10.0,10.0,10.0,Taiwan,Other,Other
7.83,7.642663023226169,7.5,7.642663023226169,7.5,7.58,10.0,10.0,9.10105281951917,Other,Catuai,Washed / Wet
7.3667103803353795,7.5,7.25,7.3832896196646205,7.5,7.5,10.0,10.0,10.0,Brazil,Typica,Washed / Wet
7.5396961523857575,6.861623305315063,6.92,7.2896961523857575,7.638376694684937,7.518072847070695,9.33,9.33,9.33,United States,Yellow Bourbon,Semi-washed / Semi-pulped
7.42,7.465660284432701,7.742971895580509,7.29136781998679,7.351320568865403,7.742971895580509,10.0,10.0,10.0,Taiwan,Yellow Bourbon,Pulped natural / honey
6.968259004010556,7.464242881283377,7.464242881283377,7.7897732414438,7.785757118716623,7.7102267585562,10.0,10.0,10.0,Asia Pacific,Sumatra,Other
7.5,7.3194704800456645,7.33,7.58,7.6805295199543355,7.239470480045664,7.958501303709383,7.958501303709383,7.958501303709383,United States,Hawaiian Kona,Natural / Dry
7.5,7.87031068288785,7.33,7.557325240875584,7.557325240875584,7.982985442012266,10.0,10.0,10.0,Asia Pacific,Other,Semi-washed / Semi-pulped
7.627063684182816,7.936669170639632,7.92,8.109802743228409,7.627063684182816,8.0,9.33,9.33,9.080402025462082,United States,Yellow Bourbon,Other
7.907590112451023,7.907590112451023,7.914878988958423,8.0,7.335121011041577,7.914878988958423,10.0,10.0,10.0,Asia Pacific,Peaberry,Other
7.75,7.829237719289072,7.58,7.829237719289072,7.829237719289072,7.759142434200205,10.0,10.0,10.0,Asia Pacific,Other,Natural / Dry
7.312291551290436,7.2567582548774965,7.2567582548774965,7.3989334071741215,7.17,7.937708448709564,10.0,10.0,10.0,United States,Hawaiian Kona,Washed / Wet
7.920966848023282,7.885467590258099,7.90321721914069,8.017749628882592,7.83,7.83,10.295087580173085,6.226259277935211,10.148653141891705,United States,Other,Other
7.484494826174387,7.557328734377233,7.5,7.67,7.637328734377233,7.557328734377233,10.0,10.0,10.0,Asia Pacific,Caturra,Washed / Wet
7.75,7.728326208949459,7.771673791050541,7.682269402967058,7.978326208949459,7.728326208949459,10.0,10.0,10.0,Asia Pacific,Caturra,Other
7.464575020375268,7.634575020375268,7.58,7.75,7.940703061327289,7.865424979624732,10.0,10.0,10.0,Asia Pacific,Other,Washed / Wet
7.264206072037541,7.888483491522186,7.808483491522186,7.441516508477814,7.237239088993168,7.946966983044373,10.0,10.0,10.0,Asia Pacific,Hawaiian Kona,Natural / Dry
7.655584082469158,7.424415917530842,7.594415917530842,7.5,7.905584082469158,7.183799742283881,10.0,10.0,10.0,Asia Pacific,Catimor,Natural / Dry
7.825659538449615,7.244883019244184,7.505116980755816,7.67,7.344340461550385,7.5,10.0,10.0,10.0,Taiwan,Other,Semi-washed / Semi-pulped
7.433346799077629,7.502360070099922,7.58,7.896653200922371,7.569013271022293,7.502360070099922,9.33,10.0,10.0,Peru,Caturra,Washed / Wet
7.600566378067309,7.600566378067309,7.350566378067309,7.350566378067309,7.350566378067309,7.5,10.0,10.0,10.0,Taiwan,Catuai,Semi-washed / Semi-pulped
7.211764387297049,7.288235612702951,7.131764387297049,7.211764387297049,7.211764387297049,7.25,10.0,10.0,10.0,Taiwan,Typica,Other
7.42,7.395429070184129,7.472213225858726,7.33,7.395429070184129,7.395429070184129,10.0,10.0,10.0,Asia Pacific,Other,Semi-washed / Semi-pulped
7.6117300897080735,7.58,7.5317300897080735,7.4682699102919265,7.58,7.6117300897080735,10.0,10.0,10.0,Asia Pacific,Sulawesi,Other
7.24048513872187,7.08,6.99048513872187,6.99048513872187,7.26086246883888,7.40956876558056,10.0,10.0,10.0,Taiwan,Typica,Natural / Dry
7.17,7.188963442777617,7.1531436064198965,7.42,7.1531436064198965,7.233143606419897,10.0,10.0,10.0,Taiwan,Bourbon,Washed / Wet
7.25,7.397598994424443,7.100541649682615,7.17,7.180541649682615,7.17,10.0,10.0,10.0,Taiwan,Yellow Bourbon,Other
7.750399684406822,7.83,7.5,7.499600315593178,7.698234830010032,7.7882348300100315,9.33,10.0,10.0,Mexico,Caturra,Semi-washed / Semi-pulped
7.822043816837522,7.75,7.75049378538457,7.678449968547048,7.49950621461543,7.428449968547048,10.0,10.0,10.0,United States,Typica,Other
7.5,7.681777196674832,7.318222803325168,7.681777196674832,7.681777196674832,7.692245815941351,10.0,10.0,10.0,United States,Sulawesi,Other
7.146035469182379,7.196960097169824,7.146035469182379,7.470924627987446,7.17,7.25,10.0,10.0,10.0,Taiwan,Other,Semi-washed / Semi-pulped
7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,Taiwan,Catimor,Washed / Wet
7.586567266387519,7.25,7.25,7.25818267044045,6.833432733612481,6.9216154040529325,10.0,10.0,10.0,Taiwan,Typica,Other
7.42,7.233172029322022,7.363655941355957,6.964240562309296,7.061068532987274,7.25,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
6.747359569643707,7.61739549264228,6.88260450735772,7.690489875428028,7.672640430356293,7.08,10.0,10.0,10.0,Asia Pacific,Bourbon,Pulped natural / honey
7.341869133943048,7.75,7.49628365914632,7.904414525203272,7.75371634085368,7.654414525203272,10.0,10.0,10.0,Asia Pacific,Other,Washed / Wet
7.574143353477331,7.719325873112746,7.449634960729171,7.764817480364585,7.83,8.030674126887254,10.0,10.0,7.954508392748161,Other,Other,Washed / Wet
7.285107464511312,7.130095524010055,7.25,7.369904475989945,7.369904475989945,7.25,10.0,10.0,10.0,United States,Typica,Washed / Wet
8.291349848863609,7.892638469065578,7.965644310100985,7.926994158964593,7.676994158964593,8.0,10.0,10.0,10.0,United States,Catimor,Other
7.75,7.542438830389917,7.740948875930158,7.58,7.58,7.58,10.0,10.0,10.0,Asia Pacific,Yellow Bourbon,Washed / Wet
7.025213563960487,7.0516347405444515,7.053578823416036,7.091207612623476,6.946421176583964,6.974786436039513,10.0,10.0,10.0,Taiwan,Peaberry,Washed / Wet
7.873330508226388,7.601665254113194,7.398334745886806,7.2839613350094625,7.398334745886806,7.5,10.0,10.0,10.0,Taiwan,Typica,Semi-washed / Semi-pulped
7.83,8.058247825783864,7.434942199631123,7.83,7.466694373847258,6.981636573478381,9.33,10.0,10.0,Peru,Other,Natural / Dry
7.867675154876232,7.537636944244556,7.212343950439606,7.787656049560394,7.67,7.537636944244556,10.0,10.0,10.0,Mexico,Blue Mountain,Semi-washed / Semi-pulped
7.33,7.5,7.167986577176144,7.417986577176144,7.5,7.334026845647712,10.0,10.0,10.0,Peru,Typica,Semi-washed / Semi-pulped
7.83,7.8996424702431565,7.277111720058112,7.8996424702431565,7.445966477589845,7.411145242468267,10.0,10.0,9.33,Asia Pacific,Other,Washed / Wet
7.415302265406148,7.584697734593852,7.584697734593852,7.415302265406148,7.584697734593852,7.5,10.0,10.0,10.0,Asia Pacific,Typica,Semi-washed / Semi-pulped
